Filename,Timeanddates,Temp
IMG_0001.JPG,2013-08-06 1: 00: 00 PM,40c:
IMG_0002.JPG,20 13-08-06 2 : OO : 00 PM .,40c:
IMG_0003.JPG,20 13-08-06 73 : OO : 00 PM,5°C
IMG_0004.JPG,20 13-08-06 4 : OO : 00 PM 3 ,40c:
IMG_0005.JPG,2013-0806 5: 0'0: QO PM 5-mi-,3°C
IMG_0006.JPG,20 13-08-06 6 : OO : 00 PM-:-,2°C
IMG_0007.JPG,20 13-08-06 7 : OO : 00 PM,2°C
IMG_0008.JPG,20 13-08-06 8 : OO : 00 PM,2°C
IMG_0009.JPG,20 13-08-06 9 : OO : 00 PM,2°C
IMG_0010.JPG,20 13-08-06 10 : OO : 00 PM,2°C
IMG_0011.JPG,20 13-08-07 5 : OO : 00 AM,2°C
IMG_0012.JPG,20 13-08-07 6 : OO : 00 AM,2°C
IMG_0013.JPG,20 13-08-07 7 : OO : 00 AM,2°C
IMG_0014.JPG,20 13-08-07 8 : OO : 00 AM,2°C
IMG_0015.JPG,"20 13-08-07 9 : OO : 00 AM§'""w",2°C
IMG_0016.JPG,20 13-08-07 10 : OO : 00 AM,2°C
IMG_0017.JPG,20 13-08-07 1 1 : OO : 00 AM,2°C
IMG_0018.JPG,20 13-08-07 1 : OO : 00 PM,3°C
IMG_0019.JPG,"20 13-08-07 2 : OO : 00 PM ﬂ 7""- ",3°C
IMG_0020.JPG,20 13-08-07 : OO : 00 PM 7,3°C
IMG_0021.JPG,2013-08-07 4:00:00 PM,40c:
IMG_0022.JPG,2013-0807 5 : O: : 00 PM,3°C
IMG_0023.JPG,20 13-08-07 5 : OO : 070 PM'5,1°C
IMG_0024.JPG,20 13-08-07 7 : OO : 00 PM,0°C
IMG_0025.JPG,20 13-08-07 8 : OO : 00 PM,
IMG_0026.JPG,20 13-08-07 9 : OO : 00 PM,
IMG_0027.JPG,20 13-08-07 10 : OO : 00 PM,0°C
IMG_0028.JPG,20 13-08-08 5 : OO : 00 AM,1°C
IMG_0029.JPG,20 13-08-08 6 : OO : 00 AM,1°C
IMG_0030.JPG,20 13-08-08 7 : OO : 00 AM,1°C
IMG_0031.JPG,20 13-08-08 8 : OO : 00 AM,2°C
IMG_0032.JPG,20 13-08-08 9 : OO : 00 A:Ir,2°C
IMG_0033.JPG,20 13-08-08 10 : OO : 00 AM,2°C
IMG_0034.JPG,20 13-08-08 1 1 : OO : 00 AM,2°c‘
IMG_0035.JPG,20 13-08-08 1 : OO : 00 PM,0°C
IMG_0036.JPG, 20 13-08-08 2 : OO : 00 PM2:  ,1°C
IMG_0037.JPG,201308ng3:00:00 PM25%,1°C
IMG_0038.JPG,20 13-08-08 4 : OO : 00 PM,2°C
IMG_0039.JPG,20 13-08-08 5 : OO : 00 PM,2°C
IMG_0040.JPG,20 13-08-08 : OO : 00 PM,2°C
IMG_0041.JPG,20 13-08-08 7 : OO : 00 PM,1°C
IMG_0042.JPG,20 13-08-08 8 : OO : 00 PM,1°C
IMG_0043.JPG,20 13-08-08 9 : OO : 00 PM,1°C
IMG_0044.JPG,20 13-08-08 10 : OO : 00 PM,1°C
IMG_0045.JPG,20 13-08-09 5 : OO : 00 AM,1°C
IMG_0046.JPG,20 13-08-09 6 : OO : 00 AM,1°C
IMG_0047.JPG,20 13-08-09 7 : OO : 00 AM,0°C
IMG_0048.JPG,20 13-08-09 8 : OO : 00 AM,0°C
IMG_0049.JPG,20 13-08-09 9 : OO : 00 AM,0°C
IMG_0050.JPG,20 13-08-09 10 : OO : 00 AM,1°C
IMG_0051.JPG,20 13-08-09 1 1 : OO : 00 AM,2°C
IMG_0052.JPG,20 13-08-09 1 : OO : 00 PM,40c:
IMG_0053.JPG,20 13-08-09 2 : OO : Q0 PM,40c:
IMG_0054.JPG,20 13-08-09 *3 :OO : OO,40c:
IMG_0055.JPG,2013-08-09 4: 00: 00 PM,40c:
IMG_0056.JPG,20 13-08-09 5 : OO : 00 PM,3°C
IMG_0057.JPG,20 13-08-09 6 : OO : 00 PM:Wm,3°C
IMG_0058.JPG,20 13-08-09 7 : OO : 00 PM,2°C
IMG_0059.JPG,20 13-08-09 8 : OO : 00 PM,1°C
IMG_0060.JPG,20 13-08-09 9 : OO : 00 PM,1°C
IMG_0061.JPG,20 13-08-09 10 : OO : 00 PM,3°C
IMG_0062.JPG,2013-08-10 5:00:00 AM,3°C
IMG_0063.JPG,2013-08-10 6:00:00 AM,3°C
IMG_0064.JPG,2013-08-10 7:00:00 AM,3°C
IMG_0065.JPG,2013-08-10 8:00:00 AM,3°C
IMG_0066.JPG,2013-08-10 9:00:00 AM,3°C
IMG_0067.JPG,2013-08-10 10:00:00 AM,3°C
IMG_0068.JPG,2013-08-10 1 1 :00:00 AM,3°C
IMG_0069.JPG,2013-08-10 1 :00:00 PM,3°C
IMG_0070.JPG,2013-08-10 2:00:00 PM' ,7°C
IMG_0071.JPG,2013-0810 3:00:00 PM :,5°C
IMG_0072.JPG,2013:08i9 4:00:00 PM 7 l; ='':' m?,40c:
IMG_0073.JPG,2013-08-10 5:00:00 PM,2°C
IMG_0074.JPG,2013-08-10 5: 00: 00 PMuse-a:,2°C
IMG_0075.JPG,2013-08-10 7:00:00 PM,2°C
IMG_0076.JPG,2013-08-10 8:00:00 PM,2°C
IMG_0077.JPG,2013-08-10 9:00:00 PM,2°C
IMG_0078.JPG,2013-08-10 10:00:00 PM,2°C
IMG_0079.JPG,2013-08-11 5:00:00 AM,0°C
IMG_0080.JPG,2013-08-11 6:00:00 AM,0°C
IMG_0081.JPG,2013-08-11 7:00:00 AM,
IMG_0082.JPG,2013-08-11 8:00:00 AM,
IMG_0083.JPG,2013-08-11 9:00:00 AM,
IMG_0084.JPG,2013-08-1 1 10:00:00 AM,
IMG_0085.JPG,2013-08-11 11 :00:00 AM,
IMG_0086.JPG,2013-08-11 1 :00:00 PM,
IMG_0087.JPG,2013-08-11 2:00:00 PM,
IMG_0088.JPG,2013-08-11 3:00:00 PM,
IMG_0089.JPG,2013-08-11 4:00:00 PM,
IMG_0090.JPG,2013-08-11 5:00:00 PM,
IMG_0091.JPG,2013-08-11 6:00:00 PM,
IMG_0092.JPG,2013-08-11 7:00:00 PM,
IMG_0093.JPG,2013-08-11 8:00:00 PM,
IMG_0094.JPG,2013-08-11 9:00:00 PM,
IMG_0095.JPG,2013-08-1 1 10:00:00 PM,
IMG_0096.JPG,2013-08-12 5:00:00 AM,
IMG_0097.JPG,2013-08-12 6:00:00 AM,
IMG_0098.JPG,2013-08-12 7:00:00 AM,
IMG_0099.JPG,2013-08-12 8:00:00 AM,
IMG_0100.JPG,2013-08-12 9:00:00 AM,0°C
IMG_0101.JPG,I 2013-08-12 10:00:00 AM,0°C
IMG_0102.JPG,2013-08-12: 11:00:00 AM 7V 7777-.,0°C
IMG_0103.JPG,2013-08-12 1:00:00 PMv,1°C
IMG_0104.JPG,20 13-08- 12 2 : OO : QO'EM,2°C
IMG_0105.JPG,"2013-08-12 3:00:00 PM""*SS.",5°C
IMG_0106.JPG,2013-08-12 4:00:00 PM,3°C
IMG_0107.JPG,2013-08-12 5:00:00 PM,2°C
IMG_0108.JPG,2013-0812 6:00:00 PM ,2°C
IMG_0109.JPG,2013-08-12 7:00:00 PM,1°C
IMG_0110.JPG,2013-08-12 8:00:00 PM,1°C
IMG_0111.JPG,2013-08-12 9:00:00 PM,1°C
IMG_0112.JPG,2013-08-12 10:00:00 PM,0°C
IMG_0113.JPG,2013-08-13 5:00:00 AM,
IMG_0114.JPG,2013-08-13 6:00:00 AM,
IMG_0115.JPG,2013-08-13 7:00:00 AM,
IMG_0116.JPG,2013-08-13 8:00:00 AM,
IMG_0117.JPG,2013-08-13 9:00:00 AM,
IMG_0118.JPG,2013-08-13 10:00:00 AM,
IMG_0119.JPG,2013-08-13 1 1 :00:00 AM,
IMG_0120.JPG,2013-08-13 1 :00:00 PM,
IMG_0121.JPG,2013-08-13 2:00:00 PM,
IMG_0122.JPG,2013-08-13 3:00:00 PM,
IMG_0123.JPG,2013-08-13 4:00:00 PM,
IMG_0124.JPG,2013-08-13 5:00:00 PM,0°C
IMG_0125.JPG,2013-08-13 6:00:00 PM,0°C
IMG_0126.JPG,2013-08-13 7:00:00 PM,
IMG_0127.JPG,2013-08-13 8:00:00 PM,
IMG_0128.JPG,2013-08-13 9:00:00 PM,
IMG_0129.JPG,2013-08-13 10:00:00 PM,
IMG_0130.JPG,2013-08-14 5:00:00 AM,1°C
IMG_0131.JPG,2013-08-14 6:00:00 AM,2°C
IMG_0132.JPG,2013-08-14 7:00:00 AM,2°C
IMG_0133.JPG,2013-08-14 8:00:00 AM,2°C
IMG_0134.JPG,2013-08-14 9:00:00 AM,2°C
IMG_0135.JPG,2013-08-14 10:00:00 AM,2°C
IMG_0136.JPG,2013-08-14 1 1 :00:00 AM,3°C
IMG_0137.JPG,2013-08-14 1 :00:00 PM,3°C
IMG_0138.JPG,2013-08-14 2:00:00 PM,40c:
IMG_0139.JPG,2013-08-14 3:00:00 PM,40c:
IMG_0140.JPG,2013-08-14 4:00:00 PMu,40c:
IMG_0141.JPG,2013-08-14 5:00:00 PM,3°C
IMG_0142.JPG,”2013-08-14 6:00:00 Mw A +4,2°C
IMG_0143.JPG,2013-08-14 7:00:00 PM,2°C
IMG_0144.JPG,2013-08-14 8:00:00 PM,2°C
IMG_0145.JPG,2013-08-14 9:00:00 PM,3°C
IMG_0146.JPG,2013-08-14 10:00:00 PM,2°C
IMG_0147.JPG,2013-08-15 5:00:00 AM,1°C
IMG_0148.JPG,2013-08-15 6:00:00 AM,1°C
IMG_0149.JPG,2013-08-15 7:00:00 AM,1°C
IMG_0150.JPG,2013-08-15 8:00:00 AM,1°C
IMG_0151.JPG,20 13-08- 15 9: OO :  AM,1°C
IMG_0152.JPG,2013-08-15 10:00:00 AM,2°C
IMG_0153.JPG,2013-08-15 1 1 :00:00 AM,2°C
IMG_0154.JPG,2013-08-15 1 :00:00 PM,40c:
IMG_0155.JPG,2013-08-15 2:00:00 PM,40c:
IMG_0156.JPG,2013-08-15 3:00:00 PM,40c:
IMG_0157.JPG,2013-08-15 4:00:00 PM,3°C
IMG_0158.JPG,2013-0815 53 QQ: %QQ PM ' £91,2°C
IMG_0159.JPG,2013-08-15 6 00: 00 PM,2°C
IMG_0160.JPG,2013-08-15 7:00:00 PM,2°C
IMG_0161.JPG,2013-08-15 8:00:00 PM,2°C
IMG_0162.JPG,2013-08-15 9:00:00 PM,2°C
IMG_0163.JPG,2013-08-15 10:00:00 PM,2°C
IMG_0164.JPG,2013-08-16 5:00:00 AM,0°C
IMG_0165.JPG,2013-08-16 6:00:00 AM,
IMG_0166.JPG,2013-08-16 7:00:00 AM,
IMG_0167.JPG,2013-08-16 8:00:00 AM,
IMG_0168.JPG,2013-08-16 9:00:00 AM,
IMG_0169.JPG,2013-08-16 10:00:00 AM,0°C
IMG_0170.JPG,2013-08-16 1 1 :00:00 AM,0°C
IMG_0171.JPG,2013-08-16 1 :00:00 PM,3°C
IMG_0172.JPG,20 13-08- 16 2: OO : 00 PM,3°C
IMG_0173.JPG,2013-08-16 3:00:00 PM,3°C
IMG_0174.JPG,2013-08-16 4:00:00 PM,3°C
IMG_0175.JPG,2013-08-16 5:00:00 PM,3°C
IMG_0176.JPG,2013-08-16 6:00:00 PM,40c:
IMG_0177.JPG,2013-08-16 7:00:00 PM,40c:
IMG_0178.JPG,2013-08-16 8:00:00 PM,5°C
IMG_0179.JPG,2013-08-16 9:00:00 PM,5°C
IMG_0180.JPG,2013-08-16 10:00:00 PM,5°C
IMG_0181.JPG,2013-08-17 5:00:00 AM,2°C
IMG_0182.JPG,2013-08-17 6:00:00 AM,2°C
IMG_0183.JPG,2013-08-17 7:00:00 AM,2°C
IMG_0184.JPG,2013-08-17 8:00:00 AM,2°C
IMG_0185.JPG,2013-08-17 9:00:00 AM,1°C
IMG_0186.JPG,2013-08-17 10:00:00 AM,2°C
IMG_0187.JPG,2013-08-17 1 1 :00:00 AM,2°C
IMG_0188.JPG,2013-08-17 J :00:00 PM,40c:
IMG_0189.JPG,2013-08-17;J2: 0.0 00 PM.,9°C
IMG_0190.JPG,2013-0817 3:00:00 PM9. 7/7: .,10°C
IMG_0191.JPG,2013-08-17 4:300:00 PM,40c:
IMG_0192.JPG,2013-08-17 5:00:00 PM,3°C
IMG_0193.JPG,2013-08-17 B: 09-----r .00 PMsaswwi-,3°C
IMG_0194.JPG,2013-08-17 7:00:00 PM,2°C
IMG_0195.JPG,2013-08-17 8:00:00 PM,1°C
IMG_0196.JPG,2013-08-17 9:00:00 PM,1°C
IMG_0197.JPG,2013-08-17 10:00:00 PM,1°C
IMG_0198.JPG,2013-08-18 5:00:00 AM,1°C
IMG_0199.JPG,2013-08-18 6:00:00 AM,2°C
IMG_0200.JPG,2013-08-18 7:00:00 AM,2°C
IMG_0201.JPG,2013-08-18 8:00:00 AM,2°C
IMG_0202.JPG,2013-08-18 :OOMO:O(ar,2°C
IMG_0203.JPG,2013-08-18 10:00:00 AM,3°C
IMG_0204.JPG,2013-0818 1 1 : OO : 00 AM’ :52? ”wk x».,3°C
IMG_0205.JPG,2013-08-18 1 :00:00 PM,40c:
IMG_0206.JPG,"2013-08-18 2:00:00 PF""-.-5",40c:
IMG_0207.JPG,2013-0818 3:00:00 PMmim,40c:
IMG_0208.JPG,2013-08-18 4:00:00 PM,3°C
IMG_0209.JPG,2013-08-18 5:00:00 PM,3°C
IMG_0210.JPG,2013-08-18 6:00:00 PM,40c:
IMG_0211.JPG,2013-08-18 7:00:00 PM,40c:
IMG_0212.JPG,2013-08-18 8:00:00 PM,40c:
IMG_0213.JPG,2013-08-18 9:00:00 PM,40c:
IMG_0214.JPG,2013-08-18 10:00:00 PM,40c:
IMG_0215.JPG,2013-08-19 5:00:00 AM,1°C
IMG_0216.JPG,2013-08-19 6:00:00 AM,1°C
IMG_0217.JPG,2013-08-19 7:00:00 AM,0°C
IMG_0218.JPG,2013-08-19 8:00:00 AM,0°C
IMG_0219.JPG,2013-08-19 9:00:00 AMms,0°C
IMG_0220.JPG,2013-08-19 10:00:00 AM,0°C
IMG_0221.JPG,2013-08-19 1 1 :00:00 AM,1°C
IMG_0222.JPG,2013-08-19 1 :00:00 PM,2°C
IMG_0223.JPG,2013-08-19 2:00:00 PM,40c:
IMG_0224.JPG,2013-0819 3: 00:00 PM9333 m M ,6°C
IMG_0225.JPG,2013-08-19 4:00:00 PM,3°C
IMG_0226.JPG,2013-0819 5:100: 00 PM g:,2°C
IMG_0227.JPG,2013-0819 6: 00: 00 PM  7- - E F,2°C
IMG_0228.JPG,2013-08-19 7:00:00 PM,1°C
IMG_0229.JPG,2013-08-19 8:00:00 PM,1°C
IMG_0230.JPG,2013-08-19 9:00:00 PM,0°C
IMG_0231.JPG,2013-08-19 10:00:00 PM,0°C
IMG_0232.JPG,20 13-08-20 5 : OO : 00 AM,
IMG_0233.JPG,20 13-08-20 6 : OO : 00 AM,
IMG_0234.JPG,20 13-08-20 7 : OO : 00 AM,
IMG_0235.JPG,20 13-08-20 8 : OO : 00 AM,
IMG_0236.JPG,20 13-08-20 9 : OO : 00 AM,
IMG_0237.JPG,20 13-08-20 10 : OO : 00 AM,
IMG_0238.JPG,20 13-08-20 1 1 : OO : 00 AM,
IMG_0239.JPG,20 13-08-20 1 : OO : 00 PM,
IMG_0240.JPG,20 13-08-20 2 : OO : 00 PM,
IMG_0241.JPG,20 13-08-20 3 : OO : 00 PM,0°C
IMG_0242.JPG,20 13-08-20 4 : OO : 00 PM,
IMG_0243.JPG,20 13-08-20 5 : OO : 00 PM,
IMG_0244.JPG,20 13-08-20 6 3 OO 3 00 PMi ' i,0°C
IMG_0245.JPG,20 13-08-20 7 : OO : 00 PM,
IMG_0246.JPG,20 13-08-20 8 : OO : 00 PM,
IMG_0247.JPG,20 13-08-20 9 : OO : 00 PM,
IMG_0248.JPG,20 13-08-20 10 : OO : 00 PM,
IMG_0249.JPG,20 13-08-2 1 5 : OO : 00 AM,
IMG_0250.JPG,20 13-08-2 1 B : OO : 00 AM,
IMG_0251.JPG,20 13-08-2 1 7 : OO : 00 AM,
IMG_0252.JPG,20 13-08-2 1 8 : OO : 00 AM,
IMG_0253.JPG,20 13-08-2 1 Q : OO : 00 AM,
IMG_0254.JPG,2013-08-21 10:00:00 AM,
IMG_0255.JPG,2013-08-21 1 1 :00:00 AM,
IMG_0256.JPG,2013-08-21 1:00:00 PM,
IMG_0257.JPG,20 13-08-2 1 2 : OO : 00 PM,
IMG_0258.JPG,20 13-08-2 1 3 : OO : 00 PM,
IMG_0259.JPG,20 13-08-2 1 4 : OO : 00 PM,
IMG_0260.JPG,20 13-08-2 1 5 : OO : 00 PM,
IMG_0261.JPG,20 13-08-2 1 B : OO : 00 PM,
IMG_0262.JPG,20 13-08-2 1 7 : OO : 00 PM,
IMG_0263.JPG,20 13-08-2 1 8 : OO : 00 PM,
IMG_0264.JPG,20 13-08-2 1 Q : OO : 00 PM,
IMG_0265.JPG,2013-08-21 10:00:00 PM,
IMG_0266.JPG,20 13-08-22 5 : OO : 00 AM,
IMG_0267.JPG,20 13-08-22 6 : OO : 00 AM,
IMG_0268.JPG,20 13-08-22 7 : OO : 00 AM,
IMG_0269.JPG,20 13-08-22 8 : OO : 00 AM,
IMG_0270.JPG,20 13-08-22 9 : OO : 00 AM,
IMG_0271.JPG,20 13-08-22 10 : OO : 00 AM,
IMG_0272.JPG,20 13-08-22 1 1 : OO : 00 AM,
IMG_0273.JPG,20 13-08-22 1 : OO : 00 PM,
IMG_0274.JPG,20 13-08-22 2 : OO : 00 PM,
IMG_0275.JPG,20 13-08-22 3 : OO : 00 PM,
IMG_0276.JPG,20 13-08-22 4 : OO : 00 PM,
IMG_0277.JPG,20 13-08-22 5 : OO : 00 PM,
IMG_0278.JPG,20 13-08-22 6 : OO : 00 PM,
IMG_0279.JPG,20 13-08-22 7 : OO : 00 PM,
IMG_0280.JPG,20 13-08-22 8 : OO : 00 PM,
IMG_0281.JPG,20 13-08-22 9 : OO : 00 PM,
IMG_0282.JPG,20 13-08-22 10 : OO : 00 PM,
IMG_0283.JPG,20 13-08-23 5 : OO : 00 AM,
IMG_0284.JPG,20 13-08-23 6 : OO : 00 AM,
IMG_0285.JPG,20 13-08-23 7 : OO : 00 AM,
IMG_0286.JPG,20 13-08-23 8 : OO : 00 AM,
IMG_0287.JPG,20 13-08-23 9 : OO : 00 AM,
IMG_0288.JPG,20 13-08-23 10 : OO : 00 AM,
IMG_0289.JPG,20 13-08-23 1 1 : OO : 00 AM,
IMG_0290.JPG,20 13-08-23 1 : OO : 00 PM”rm-x,1°C
IMG_0291.JPG,20 13-08-23 2 : OO : 00 PM,1°C
IMG_0292.JPG,20 13-08-23 3 : OO : 00 PM,0°C
IMG_0293.JPG,20 13-08-23 4 : OO {90 7PM,1°C
IMG_0294.JPG,20 13-08-23 5 : OO {00 PM,0°C
IMG_0295.JPG,20 13-08-23 6 : 00 3'90 PM,0°C
IMG_0296.JPG,20 13-08-23 7 : OO : 00 PM,
IMG_0297.JPG,20 13-08-23 8 : OO : 00 PM,
IMG_0298.JPG,20 13-08-23 9 : OO : 00 PM,0°C
IMG_0299.JPG,20 13-08-23 10 : OO : 00 PM,0°C
IMG_0300.JPG,> 20 13-08-24 5 : OO : 00 AM,0°C
IMG_0301.JPG,20 13-08-24 6 : OO : 00 AM,0°C
IMG_0302.JPG,20 13-08-24 7 : OO : 00 AM,
IMG_0303.JPG,20 13-08-24 8 : OO : 00 AM,
IMG_0304.JPG,20 13-08-24 9 : OO : 00 AM,
IMG_0305.JPG,20 13-08-24 10 : OO : 00 AM,0°C
IMG_0306.JPG,20 13-08-24 1 1 : OO : 00 AM,1°C
IMG_0307.JPG,20 13-08-24 1 : OO : 00 PM,6°C
IMG_0308.JPG,20 13-08-24 2 : 00 {99 PM,6°C
IMG_0309.JPG,20 13-08-24 3 : OO : 00 PM,8°C
IMG_0310.JPG,20 13-08-24 4 : OO : 00 PM,40c:
IMG_0311.JPG,2013-08-24 5: 00: 00 PMk ,2°C
IMG_0312.JPG,20 13-08-24 6 : OO : 00 PM,1°C
IMG_0313.JPG,20 13-08-24 7 : OO : 00 PM,0°C
IMG_0314.JPG,20 13-08-24 8 : OO : 00 PM,0°C
IMG_0315.JPG,20 13-08-24 9 : OO : 00 PM,
IMG_0316.JPG,20 13-08-24 10 : OO : 00 PM,0°C
IMG_0317.JPG,20 13-08-25 5 : OO : 00 AM,0°C
IMG_0318.JPG,20 13-08-25 6 : OO : 00 AM,0°C
IMG_0319.JPG,20 13-08-25 7 : OO : 00 AM,0°C
IMG_0320.JPG,20 13-08-25 8 : OO : 00 AM,1°C
IMG_0321.JPG,20 13-08-25 9 : OO : 00 AM,1°C
IMG_0322.JPG,20 13-08-25 10 : OO : 00 AM,2°C
IMG_0323.JPG,20 13-08-25 1 1 : OO : 00 AM,3°C
IMG_0324.JPG,20 13-08-25 1 : OO : 00 PM,5°C
IMG_0325.JPG,20 13-08-25 2 : OO : 00 PM,40c:
IMG_0326.JPG,20 13-08-25 3 : OO : 00 PM,40c:
IMG_0327.JPG,20 13-08-25 4 : OO : 00 PM,40c:
IMG_0328.JPG,20 13-08-25 5 : OO : 00 PM,3°C
IMG_0329.JPG,20 13-08-25 6 : OO : 00 PM,2°C
IMG_0330.JPG,20 13-08-25 7 : OO : 00 PM,1°C
IMG_0331.JPG,20 13-08-25 8 : OO : 00 PM,1°C
IMG_0332.JPG,20 13-08-25 9 : OO : 00 PM,0°C
IMG_0333.JPG,20 13-08-25 10 : OO : 00 PM,0°C
IMG_0334.JPG,20 13-08-26 5 : OO : 00 AM,1°C
IMG_0335.JPG,20 13-08-26 6 : OO : 00 AM,2°C
IMG_0336.JPG,20 13-08-26 7 : OO : 00 AM,2°C
IMG_0337.JPG,20 13-08-26 8 : OO : 00 AM,2°C
IMG_0338.JPG,20 13-08-26 9} OO : 00 AM,3°C
IMG_0339.JPG,20 13-08-26 10 : OO : 00 AM,3°C
