Filename,Timeanddates,Temp
IMG_1330.JPG,2013-10-23 4:00:00 PM,6°C
IMG_1331.JPG,2013-10-23 5:00:00 PM,8°C
IMG_1332.JPG,2013-10-23 6:00:00 PM,6°C
IMG_1333.JPG,2013-10-23 7:00:00 PM,5°C
IMG_1334.JPG,2013-10-23 8:00:00 PM,5°C
IMG_1335.JPG,2013-10-23 9:00:00 PM,5°C
IMG_1336.JPG,2013-10-23 10:00:00 PM,5°C
IMG_1337.JPG,2013-10-24 5:00:00 AM,5°C
IMG_1338.JPG,2013-10-24 6:00:00 AM,5°C
IMG_1339.JPG,2013-10-24 7:00:00 AM,5°C
IMG_1340.JPG,2013-10-24 8:00:00 AM,5°C
IMG_1341.JPG,2013-1024 9:00:007 AM.7 a run,5°C
IMG_1342.JPG,2013-10-24 10:00:00 AM,6°C
IMG_1343.JPG,2013-10-24 1 1 :00:00 AM,8°C
IMG_1344.JPG,20131024 1§OO:OQ:PM,12°C
IMG_1345.JPG,2013-10-24 2000:O M77' \,12°C
IMG_1346.JPG,2013-10-24 3:00:00 PM,12°C
IMG_1347.JPG,2013-10-24 4 : OO : 00 PM-’x,9°C
IMG_1348.JPG,2013-10-24 5:00:00 PM 7,9°C
IMG_1349.JPG,2013-10-24 500.:0 PM,9°C
IMG_1350.JPG,2013-10-24 7 : OO : OOPM 7,8°C
IMG_1351.JPG,2013-10-24 8:00:00 PM,7°C
IMG_1352.JPG,2013-10-24 9:00:00 PM,7°C
IMG_1353.JPG,2013-10-24 10:00:00 PM,7°C
IMG_1354.JPG,2013-10-25 5:00:00 AM,5°C
IMG_1355.JPG,2013-10-25 6: 00: 00 AMv.g= 33 (-,5°C
IMG_1356.JPG,2013-1025 7: Q9: 00 AM- 3:-,5°C
IMG_1357.JPG,2013-10-25 8:00:00 AM 7,6°C
IMG_1358.JPG,2013-10-25 9 :00 : 00 AM,9°C
IMG_1359.JPG,2013-10-25 10:00:00 AM?,11°C
IMG_1360.JPG,2013-10-25 1 1 :00:00 AM,12°C
IMG_1361.JPG,2013-10-25 1 :00:00 PM,21°C
IMG_1362.JPG,2013-1025 2390 : 00 PM.2- ; um,18°C
IMG_1363.JPG,2013-10-25 3:00:00 PM ~m,18°C
IMG_1364.JPG,2013-10-25 4OO: 00 PM:.°m,16°C
IMG_1365.JPG,"2013-10-25 5: OO: 00 PM *.~.- ""I we.",12°C
IMG_1366.JPG,2013-10-25 6: OO: 00 PM  Vt,10°C
IMG_1367.JPG,2013-10-25 7: 00: 00 PMrw==l-ni-,9°C
IMG_1368.JPG,2013-10-25 8:00:00 PM»,8°C
IMG_1369.JPG,2013-10-25 9:00:00 PM,7°C
IMG_1370.JPG,2013-10-25 10:00:00 PM,7°C
IMG_1371.JPG,2013-10-26 5:00:00 AM,5°C
IMG_1372.JPG,"2013-10-26 6: 00: 00 AMF..§J ""Ls-",40c:
IMG_1373.JPG,2013-10-26 7:00:00 AM,40c:
IMG_1374.JPG,2013-10-26 8:00:00  AM,6°C
IMG_1375.JPG,2013-10-26 9:00:00 AM-m.-r:.e-,11°C
IMG_1376.JPG,2013-10-26 10:00:00 AM,12°C
IMG_1377.JPG,2013-10-26 1 1 :00:00 AM,9°C
IMG_1378.JPG,2013-10-26 100:00 PM,11°C
IMG_1379.JPG,2013-10-26 2:00:00 PMi,10°C
IMG_1380.JPG,2013-10-26 3:00:00 PMV 1W,8°C
IMG_1381.JPG,2013-10-26 40:0PM,6°C
IMG_1382.JPG,2013-10-26 5:00:00 PM,8°C
IMG_1383.JPG,2013-10-26 6:00:00 PM .  ' 1,7°C
IMG_1384.JPG,2013-10-26 7:00:00 PM,40c:
IMG_1385.JPG,2013-10-26 8:00:00 PM ~i,3°C
IMG_1386.JPG,2013-10-26 9:00:00 PM,3°C
IMG_1387.JPG,2013-10-26 10:00:00 PM,3°C
IMG_1388.JPG,2013-10-27 5:00:00 AM,3°C
IMG_1389.JPG,2013-10-27 6:00:00 AM,3°C
IMG_1390.JPG,2013-10-27 7:00:00 AM,40c:
IMG_1391.JPG,2013-10-27 8:00:00 AM,7°C
IMG_1392.JPG,2013-10-27 9:00:00 AMMs: ,8°C
IMG_1393.JPG,20131027 10:00:00 AM;V*m: f,8°C
IMG_1394.JPG,2013-10-27 1 1 :00:00 AM,7°C
IMG_1395.JPG,2013-10-27 1 :00:00 PM,14°C
IMG_1396.JPG,2013-10-27 2:00:00 PM,11°C
IMG_1397.JPG,2013-10-27 3:00:00 PM,10°C
IMG_1398.JPG,2013-10-27 4:00:00 PM,40c:
IMG_1399.JPG,2013-10-27 5:00:00 PM,5°C
IMG_1400.JPG,2013-10-27 6:00:00 PM,40c:
IMG_1401.JPG,2013-10-27 7:00:00 PM,3°C
IMG_1402.JPG,2013-10-27 8:00:00 PM,3°C
IMG_1403.JPG,2013-10-27 9:00:00 PM,1°C
IMG_1404.JPG,2013-10-27 10:00:00 PM,1°C
IMG_1405.JPG,2013-10-28 5:00:00 AM,0°C
IMG_1406.JPG,2013-10-28 6:00:00 AM,1°C
IMG_1407.JPG,2013-10-28 7:00:00 AM,1°C
IMG_1408.JPG,2013-10-28 8:00:00 AM,1°C
IMG_1409.JPG,2013-10-28 9:00:00 AMﬂ,2°C
IMG_1410.JPG,2013-10-28 10:00:00 AM,3°C
IMG_1411.JPG,2013-1028 11: 00: 0Q AM.I gag as,40c:
IMG_1412.JPG,2013-10-28 1:00:00 PM 7(st7,7°C
IMG_1413.JPG,2013-10-28 2:00:00 PM,7°C
IMG_1414.JPG,"2013-1028 3:00:00 PM- - m"" ~s.~",11°C
IMG_1415.JPG,2013-1028 4:00:00 PM ,13°C
IMG_1416.JPG,"2013-1028 5:00:00 PM3g?!  ""Xi-w",14°C
IMG_1417.JPG,2013-10-28 6:00:00 PM 1%!,16°C
IMG_1418.JPG,2013-10-28 7:00:00 PM,14°C
IMG_1419.JPG,2013-10-28 8:00:00 PM,10°C
IMG_1420.JPG,2013-10-28 9:00:00 PM,3°C
IMG_1421.JPG,2013-10-28 10:00:00 PM,3°C
IMG_1422.JPG,2013-10-29 5:00:00 AM,5°C
IMG_1423.JPG,2013-10-29 6: OO: OOAM,5°C
IMG_1424.JPG,"2013-10-29 7:00:00 AMA "".",5°C
IMG_1425.JPG,2013-10-29 8:00:00 ,8°C
IMG_1426.JPG,2013-10-29 9:00:00 AM,8°C
IMG_1427.JPG,2013-10-2910:00:00AM7,11°C
IMG_1428.JPG,2013-10-29 1 1 :00:00 AM,11°C
IMG_1429.JPG,2013-10-29 1 :00:00 PM,16°C
IMG_1430.JPG,2013-1029 2: 00: 00 PMfwm ,18°C:
IMG_1431.JPG,20 13- 10-29 0000:00 PMi,21°C
IMG_1432.JPG,20 1 3- 1 0-29,20°C
IMG_1433.JPG,"2013-10-29 5 : OO : 00 PM A; 1301""!",17°C
IMG_1434.JPG,2013-10-29 6:00:00 PM,13°C
IMG_1435.JPG,2013-10-29 7:00:00 PM,16°C
IMG_1436.JPG,2013-10-29 8:00:00 PM,12°C
IMG_1437.JPG,2013-10-29 9:00:00 PM,5°C
IMG_1438.JPG,2013-10-29 10:00:00 PM,5°C
IMG_1439.JPG,2013-10-30 5:00:00 AM,40c:
IMG_1440.JPG,2013-10-30 6:00:00 AM,5°C
IMG_1441.JPG,2013-10-30 7:00:00 AM,5°C
IMG_1442.JPG,2013-10-30 8:00:00 AM,6°C
IMG_1443.JPG,2013-10-30 9:00:00 AM,9°C
IMG_1444.JPG,2013-10-30 10:00:00 AM,10°C
IMG_1445.JPG,2013-10-30 1 1 :00:00 AM,10°C
IMG_1446.JPG,2013-10-30 1 :00:00 PM,14°C
IMG_1447.JPG,2013-10-30 2:00:00 PM,15°C
IMG_1448.JPG,2013-10-30 3:00:00 PM,14°C
IMG_1449.JPG,2013-10-30 4:00:00 PM,13°C
IMG_1450.JPG,2013-10-30 5:00:00 PM,15°C
IMG_1451.JPG,2013-10-30 6:00:00 PM,19°C
IMG_1452.JPG,2013-10-30 7:00:00 PM,17°C
IMG_1453.JPG,2013-10-30 8:00:00 PM,14°C
IMG_1454.JPG,2013-10-30 9:00:00 PM,10°C
IMG_1455.JPG,2013-10-30 10:00:00 PM,8°C
IMG_1456.JPG,2013-10-31 5:00:00 AM,6°C
IMG_1457.JPG,2013-10-31 6:0000 AM,5°C
IMG_1458.JPG,2013-10-31 7:00:00 AM,5°C
IMG_1459.JPG,2013-10-31 8: 00: 00 AMr§mﬁm,5°C
IMG_1460.JPG,2013-10-31 9:00:00 AM,5°C
IMG_1461.JPG,2013-10-31 10:00:00 AMm,6°C
IMG_1462.JPG,2013-10-31 11:00:00 AM,7°C
IMG_1463.JPG,2013-10-31 1:00:00. PM,10°C
IMG_1464.JPG,2013-10-31 2: 00:00 PM,9°C
IMG_1465.JPG,2013-10-31 3:00:00 PM,10°C
IMG_1466.JPG,2013-10-31 4:00:00 PM,14°C
IMG_1467.JPG,"2013-10-31 5: 00: 00 PM j-\""§n:1",14°C
IMG_1468.JPG,"2013-10-31 6:00:00 PM ""air 1",15°C
IMG_1469.JPG,2013-10-31 77:00:00 PM«’t’ ' 5-,14°C
IMG_1470.JPG,2013-10-31 8:00:00 PM,8°C
IMG_1471.JPG,2013-10-31 9:00:00 PM :-,40c:
IMG_1472.JPG,2013-10-31 10:00:00 PM,40c:
IMG_1473.JPG,2013-11-01 5:00:00 AM,5°C
IMG_1474.JPG,2013-11-01 6: 00: 00 AM.3Ln-f.;'.z 1.,5°C
IMG_1475.JPG,2013-11-01 7: 00: 00 AMn-.- P,5°C
IMG_1476.JPG,2013-11-018:00:00 AM,8°C
IMG_1477.JPG,"2013-11-01 9: 00: OO QM""""""",13°C
IMG_1478.JPG,2013-11-01 10: 00: 00 AM'm;~,13°C
IMG_1479.JPG,2013-1 1-01 1 1 :00:00 AM,15°C
IMG_1480.JPG,2013-11-01 1 :00:00 PM ,18°C
IMG_1481.JPG,2013-11-01 2:00:00 PM 7,16°C
IMG_1482.JPG,2013-11-01 3:00:00 PM,16°C
IMG_1483.JPG,2013-11-01 4: OO: OQ PM 7 -'-5’ Ah m,18°C
IMG_1484.JPG,2013-11-01 5: 00: 00 PMTL?-,18°C
IMG_1485.JPG,2013-11-01 6:00:00 PM23- 'm,17°C
IMG_1486.JPG,"2013-11-01 7:00:00 PM ""~",11°C
IMG_1487.JPG,"2013-11-01 8: 00 :00 PM»ﬂ:-.;""' Fa-",7°C
IMG_1488.JPG,2013-11-01 9:00:00 PM,7°C
IMG_1489.JPG,2013-11-01 10:00:00 PM,7°C
IMG_1490.JPG,2013-11-02 5:00:00 AM,6°C
IMG_1491.JPG,2013-11-02 6:00:00 AM,6°C
IMG_1492.JPG,2013-11-02 7:00:00 AM,7°C
IMG_1493.JPG,2013-11-02 8:00:00 AM,8°C
IMG_1494.JPG,2013-11-02 9:00:00 AM,10°C
IMG_1495.JPG,2013-1 1-02 10:00:00 AM,9°C
IMG_1496.JPG,2013-11-02 11 :00:00 AM,6°C
IMG_1497.JPG,2013-1102 1 :00:00 PM,5°C
IMG_1498.JPG,"2013-1 1-02 2:00:00 PM.bw.a.z~a"" ""*- ",5°C
IMG_1499.JPG,2013-11-02 3: 00: OO E’fli,40c:
IMG_1500.JPG,2013-11-02 4: 00: 00 PM a...  T,3°C
IMG_1501.JPG,2013-11-02 5:00:00 PM ,5°C
IMG_1502.JPG,2013-11-02 67:00:00 PM . A  :,5°C
IMG_1503.JPG,2013-11-02 7:00:00 PM,8°C
IMG_1504.JPG,2013-11-02 8:00:00 PM,5°C
IMG_1505.JPG,2013-11-02 9:00:00 PM,3°C
IMG_1506.JPG,2013-1 1-02 10:00:00 PM,2°C
IMG_1507.JPG,"2013-11-03 5:00:00 9c-’""='""",2°C
IMG_1508.JPG,2013-11-03 6: 00: 00 AM},1°C
IMG_1509.JPG,2013-11-03 7:00:00 AMm,2°C
IMG_1510.JPG,"2013-1 1-03 8:00:00 AMr""nr",3°C
IMG_1511.JPG,2013-1 1-03 9:00:00 AM,2°C
IMG_1512.JPG,2013-1 1-03 10:00:00 AM,2°C
IMG_1513.JPG,2013-11-03 11 :00:00 AM,0°C
IMG_1514.JPG,2013-11-03 1 :00:00 PM,40c:
IMG_1515.JPG,2013-11-03 2:00:00 PM,40c:
IMG_1516.JPG,2013-11-03 3:00:00 PM,6°C
IMG_1517.JPG,2013-1103 4:00:00PM,6°C
IMG_1518.JPG,2013-11-03 5:00:00 PM,8°C
IMG_1519.JPG,2013-11-03 6:00:00 PM,9°C
IMG_1520.JPG,2013-11-03 7:00:00 PM,9°C
IMG_1521.JPG,2013-11-03 8:00:00 PM,7°C
IMG_1522.JPG,2013-1 1-03 9:00:00 PMa :51-,5°C
IMG_1523.JPG,2013-1 1-03 10:00:00 PM,5°C
IMG_1524.JPG,2013-11-04 5:00:00 AM,40c:
IMG_1525.JPG,2013-11-04 6:00:00 AM,5°C
IMG_1526.JPG,2013-11-04 7:00:00 AM,5°C
IMG_1527.JPG,2013-11-04 8:00:00 AM,5°C
IMG_1528.JPG,2013-1 1-04 9:00:00 AM,6°C
IMG_1529.JPG,2013-1 1-04 10:00:00 AM,6°C
IMG_1530.JPG,2013-11-04 11 :00:00 AMm,6°C
IMG_1531.JPG,2013-11-04 1 :00:00 PM,9°C
IMG_1532.JPG,2013-11-04 2:00:00 PM,6°C
IMG_1533.JPG,2013-11-04 3:00:00 PM,7°C
IMG_1534.JPG,2013-11-04 4:00:00 PM,6°C
IMG_1535.JPG,2013-11-04 5:00:00 PM,6°C
IMG_1536.JPG,2013-11-04 6:00:00 PM,6°C
IMG_1537.JPG,2013-11-04 7:00:00 PM,40c:
IMG_1538.JPG,2013-11-04 8:00:00 PM,3°C
IMG_1539.JPG,2013-11-04 9:00:00 PM,40c:
IMG_1540.JPG,2013-1 1-04 10:00:00 PM,40c:
IMG_1541.JPG,2013-11-05 5:00:00 AM ,3°C
IMG_1542.JPG,2013-11-05 6: 00: 00 AMW 35.,3°C
IMG_1543.JPG,2013-11-05 7:00:00 A,40c:
IMG_1544.JPG,2013-11-05 8: 00: 00 AM Fa!,6°C
IMG_1545.JPG,2013-11-05 9:00:00 AMg!,7°C
IMG_1546.JPG,2013-11-05 10: 00: 00 AM WW?!,9°C
IMG_1547.JPG,"2013-11-05 11:00:00 QM 77 7"" :5:- 7 r m",12°C
IMG_1548.JPG,2013-1 1-05 00:00 PM,14°C
IMG_1549.JPG,2013-11-05 2: :OO 00 PM M1 an!!,15°C
IMG_1550.JPG,2013-11-05 3:00:00 PMﬁ;mm,17°C
IMG_1551.JPG,2013-11-05 4:00:00 PM,15°C
IMG_1552.JPG,"2013-11-05 5: 00: 00 PM a- 1""",12°C
IMG_1553.JPG,2013-11-05 6:00:00 P,12°C
IMG_1554.JPG,2013-11-05 7:00:007 PM,18°C
IMG_1555.JPG,2013-11-05 8:00:00 PM ,15°C
IMG_1556.JPG,2013-11-05 9:00:00 PM ,9°C
IMG_1557.JPG,2013-1 1-05 10:00:00 PM,7°C
IMG_1558.JPG,2013-11-06 5: 00: 00 AM¢m ,6°C
IMG_1559.JPG,2013-11-06 6: 00: 00 AMEt *5 54?,7°C
IMG_1560.JPG,2013-1106 7:00:00 AMv ,soc‘
IMG_1561.JPG,2013-1 106 8:00:00 AM~m,13°C
IMG_1562.JPG,2013-11-06 9:00:00 AM.. -m-mg?=,14°C
IMG_1563.JPG,2013-1 1-06 10:00:00 AM,12°c‘
IMG_1564.JPG,2013-1106 11 :00:00 m;advm,14°C
IMG_1565.JPG,2013-11-06 1 :00:00 PM,13°C
IMG_1566.JPG,2013-11-06 2: OQ: 00 PM \-,19°C
IMG_1567.JPG,2013-11-06 3:00:00 PM Iw,12°C
IMG_1568.JPG,2013-11-06 4:00:00 PM,6°C
IMG_1569.JPG,2013-11-06 5: OO: 09 PM N,11°C
IMG_1570.JPG,2013-11-06 6:00:00 PM'.~5:e:§ v,9°C
IMG_1571.JPG,2013-1 1-06 7:00:00 PM,7°C
IMG_1572.JPG,2013-1 1-06 8:00:00 PM,5°C
IMG_1573.JPG,2013-11-06 9:00:00 PM,40c:
IMG_1574.JPG,2013-1 1-06 10:00:00 PM,3°C
IMG_1575.JPG,2013-11-07 5:00:00 AM,0°C
IMG_1576.JPG,2013-11-07 6:00:00 AM,
IMG_1577.JPG,2013-11-07 7:00:00 AM,0°C
IMG_1578.JPG,2013-11-07 8:00:00 AM,1°C
IMG_1579.JPG,2013-11-07 9:00:00 AM,2°C
IMG_1580.JPG,2013-1 1-07 10:00:00 AM,40c:
IMG_1581.JPG,2013-11-07?:11:OO:OO AM;hm,40c:
IMG_1582.JPG,2013-11-07 1 :00:00 PM,3°C
IMG_1583.JPG,2013-11-07 2:00:00 PM 7.31,40c:
IMG_1584.JPG,2013-11-07 3: 00: 00 PMxnm ,40c:
IMG_1585.JPG,2013-1 1-07 4:00:00 PMmmV,40c:
IMG_1586.JPG,2013-11-07 5:00:00 PMwww,6°C
IMG_1587.JPG,2013-11-07 6:00:00 PM,7°C
IMG_1588.JPG,2013-11-07 7:00:00 PM,8°C
IMG_1589.JPG,2013-11-07 8:00:00 PM,6°C
IMG_1590.JPG,2013-1 1-07 9:00:00 PM5w,1°C
IMG_1591.JPG,2013-1 1-07 10:00:00 PM,1°C
IMG_1592.JPG,2013-11-08 5:00:00 AM,
IMG_1593.JPG,2013-11-08 6:00:00 AM,
IMG_1594.JPG,2013-11-08 7:00:00 AM,
IMG_1595.JPG,2013-11-08 8:00:00 AM,
IMG_1596.JPG,2013-11-08 9:00:00 AM,0°C
IMG_1597.JPG,2013-1 1-08 10:00:00 AM,0°C
IMG_1598.JPG,2013-11-08 11 :00:00 AM,1°C
IMG_1599.JPG,2013-11-08 1 :00:00 PM,0°C
IMG_1600.JPG,2013-11-08 2:00:00 PM,2°C
IMG_1601.JPG,2013-11-08 3:00:00 PM,0°C
IMG_1602.JPG,2013-11-08 4:00:00 PM,1°C
IMG_1603.JPG,2013-11-08 5:00:00 PM,1°C
IMG_1604.JPG,2013-11-08 6:00:00 PM,1°C
IMG_1605.JPG,2013-11-08 7:00:00 PM,0°C
IMG_1606.JPG,2013-11-08 8:00:00 PM,
IMG_1607.JPG,2013-11-08 9:00:00 PM,
IMG_1608.JPG,2013-1 1-08 10:00:00 PM,
IMG_1609.JPG,2013-11-09 5:00:00 AM,0°C
IMG_1610.JPG,2013-11-09 6:00:00 AM,0°C
IMG_1611.JPG,2013-11-09 7:00:00 AM,0°C
IMG_1612.JPG,2013-11-09 8:00:00 AM,1°C
IMG_1613.JPG,2013-11-09 9:00:00 AM,1°C
IMG_1614.JPG,2013-1 1-09 10:00:00 AM,1°C
IMG_1615.JPG,2013-11-09 11 :00:00 AM,2°C
IMG_1616.JPG,"2013-11-09 1:00:00 PMa"" T",7°C
IMG_1617.JPG,720131109 2:90:09 PM,6°C
IMG_1618.JPG,2013-11-09 3: 00: 00 PM’urw Ft,6°C
IMG_1619.JPG,"2013-1 1-09 4:00:00 PM""¥'ai£"" 'Yw",7°C
IMG_1620.JPG,2013-11-09 5: 00: 00 PMfw~r.ailr'- F-,6°C
IMG_1621.JPG,2013-11-09 6:00:00 PMV+uasg>' *V-v,7°C
IMG_1622.JPG,2013-1 1-09 7:00:00 PMm?!-,5°C
IMG_1623.JPG,2013-11-09 8: 00: 00 PMW ”V,5°C
IMG_1624.JPG,2013-11-09 9:00:00 PM,5°C
IMG_1625.JPG,2013-1 1-09 10:00:00 PM,40c:
IMG_1626.JPG,2013-11-10 5:00:00 AM-1w,40c:
IMG_1627.JPG,2013-11- 10 B: 00: 0Q AM,40c:
IMG_1628.JPG,2013-11-10 7:00:00 AM,5°C
IMG_1629.JPG,2013-1110 8:00:00 AM,6°C
IMG_1630.JPG,2013-1 1-10 9:00:00 AM,9°C
IMG_1631.JPG,2013-11-10 10:00:00 AMwms,10°C
IMG_1632.JPG,2013-11- 10 11: 00: 00 AM.;;: '6-,11°C
IMG_1633.JPG,2013-11-10 1 :OO:OOVP,10°C
IMG_1634.JPG,2013-11-10 2:00:00 PM,5°C
IMG_1635.JPG,2013-1 1-10 33:00:00 PMrm,10°C
IMG_1636.JPG,2013-11-10 4:00:00 PM a;,12°C
IMG_1637.JPG,2013-11- 10 5: 00: 00 PM &W,11°C
IMG_1638.JPG,2013-11-10 6:00:00 PM,13°C
IMG_1639.JPG,2013-1 1-10 7:00:00 PM W,10°C
IMG_1640.JPG,2013-11-10 8:00:00 PM,17°C
IMG_1641.JPG,7 01311-10 9:00:00 PM,7°C
IMG_1642.JPG,2013-11-10 10:00:00 PM,40c:
IMG_1643.JPG,"2013-11-11 5:00:00 AM""L""w'",40c:
IMG_1644.JPG,2013-11-11 6:00:00. AM'~ $,40c:
IMG_1645.JPG,"2013-11-11 7:00:00 9M1um-"" 1""",5°C
IMG_1646.JPG,2013-11-11 8: 00: 00 AM-r - 2-,7°C
IMG_1647.JPG,2013-1 1-1-1 9:00:00 AMmw~,7°C
IMG_1648.JPG,2013-11-11 10:00:00 AM,9°C
IMG_1649.JPG,2013-11-11 11 :00:00 AM,10°C
IMG_1650.JPG,2013-11-11 1 :00:00 PMI:r1r-,9°C
IMG_1651.JPG,2013-11-11 2: 00: 0Q P 3335*; T,9°C
IMG_1652.JPG,2013-11-11 3:00:00 PMm§,10°C
IMG_1653.JPG,2013-11-11 4:00:00 PM ',10°C
IMG_1654.JPG,2013-11-11 5:00:00 PM,3°C
IMG_1655.JPG,2013-11-11 6:00:00 PM '\,8°C
IMG_1656.JPG,2013-11-11 7:00:00 PM -,7°C
IMG_1657.JPG,2013-11-11 8:00:00 PM 3’!,6°C
IMG_1658.JPG,2013-11-11 9:00:00 PMW -,5°C
IMG_1659.JPG,2013-11-11 10:00:00 PM,2°C
IMG_1660.JPG,2013-11-12 5:00:00 A:.~<-ﬁ.,3°C
IMG_1661.JPG,2013-11-12 6:00:00 AM,40c:
IMG_1662.JPG,2013-11-12 7:00:00 AM,40c:
IMG_1663.JPG,2013-11-12 8:00:00 AM,5°C
IMG_1664.JPG,"2013-11-12 9:00:00 AM""",5°C
IMG_1665.JPG,2013-11-12 10:00:00 AME,5°C
